,Fact ID
4592,7bde-6b21-5c29-4e15
4593,9469-8559-7f35-1bbd
4594,8cbb-8bf8-bfbd-681e
4595,3a9b-81b5-1a3a-40a0
4596,97fc-be7c-5115-2a2e
4597,ae9d-5e74-afa3-d031
4598,3e90-e3f3-440d-008e
4599,84a3-fb47-5416-db66
4600,5e75-4bbb-dae0-311f
4601,d428-62e1-fa35-44c4
4602,8a51-fb44-d9d2-73ae
4603,ce64-9ef7-3084-5195
4604,4d82-5c75-1ac1-abdd
4605,3492-2519-a7cc-d552
4606,7afc-2bcd-13a5-2d35
4607,2522-2f06-9dd6-6bf1
4608,85c8-f683-bc89-7bc5
4609,b71d-3add-69c0-1d03
4610,39ec-9974-829d-ba5e
4611,ed1e-f72b-9918-7c56
4612,2298-6f12-b46e-4f4e
4613,b110-ef2a-6b8e-6d73
4614,cdef-3753-0d9d-1e92
4615,6e2c-b252-430e-971b
4616,15b7-2dad-aa86-409b
4617,3c39-efea-ce7b-afa8
4618,a6e0-b058-5e81-743d
4619,19c9-47bf-de91-1f2e
4620,bbe2-8087-7d0d-2480
4621,0672-8ba1-8bef-c7c2
4622,e28b-b306-768c-9265
4623,bbeb-6bd2-a93f-7e6c
4624,bbaf-fd47-e244-3163
4625,60e9-1f2b-145c-00bd
4626,39b8-47a9-eee1-d2d4
4627,375c-f58a-32b0-42bf
4628,da68-3173-2681-d90e
4629,a469-8103-d86d-9765
4630,7626-ebfe-aa54-61db
4631,ff69-4994-ef75-6ef3
4632,0ad2-d22e-525e-0038
4633,b42b-3273-90bc-24a0
4634,0b35-65f7-11a2-d41e
4635,95f3-60ac-0a8c-04ca
4636,1ab8-7900-02c0-a2d6
4637,cc1b-e49e-5ba9-05af
4638,84bb-0231-2480-1c8b
4639,57c5-f27f-1d68-9a7a
4640,8025-2d3b-7ecb-0aff
4641,f7af-2923-694c-51cf
4642,1875-8ce4-1858-8652
4643,ed83-0798-7781-6842
4644,7fce-27b1-e8ef-0b83
4645,703d-4bda-4bbc-790e
4646,cafa-1156-b030-e5db
4647,628f-08c3-a230-9bfb
4648,be88-c9f0-da8b-be7a
4649,c03c-a689-cb2e-24a6
4650,1653-a7fe-e9be-42ca
4651,2fd8-2d03-ccfe-ca27
4652,79a0-2fbc-edea-0d50
4653,dae9-2ad1-04de-57b4
4654,7a74-426d-ec77-f296
4655,8158-a40a-af21-cc53
4656,4084-f2bc-52cf-0f74
4657,02eb-d26b-a00c-c559
4658,72e2-6cde-7faa-4d2b
4659,0969-6f9e-9555-9731
4660,497d-88e3-9e63-877c
4661,75e5-d0aa-9512-f33c
4662,950c-7489-5659-db44
4663,1a23-b7e4-5ac6-60c3
4664,d681-3158-6a99-253a
4665,5109-65f3-6c0b-cecf
4666,05fc-2dd1-7863-00f2
4667,624a-c1ec-8c85-45ce
4668,936a-31ea-b049-fee7
4669,d06e-6c86-abe9-f3d5
4670,866b-5e77-f131-2b80
4671,0367-da98-abce-d6f4
4672,5c52-4f26-3883-a4ef
4673,aaca-ecc3-87f7-2658
4674,33cb-429a-ce86-2d79
4675,91b9-6388-d5b8-58b6
4676,6ed2-789b-e3f7-91fa
4677,3a89-10f2-0ff2-f54c
4678,681b-df1b-33c5-3ad5
4679,46f3-afab-99e4-ee0c
4680,5364-1d90-a262-32e7
4681,4a27-3046-0e5d-9891
4682,b393-8aa8-f654-e6a9
4683,6af8-1d7a-5fcd-3e77
4684,ba20-8706-42c6-1f9b
4685,046d-7605-f4cd-1f97
4686,1e74-5982-396e-69c8
4687,635e-4c5d-98ab-31af
4688,ad6f-9b09-9cd6-69ab
4689,7832-1136-b1ac-6422
4690,6ffc-7a7e-87d9-9732
4691,a665-2771-83e8-adb8
4692,6c7e-2cf1-8a3f-b14a
4693,8fca-420e-f8ad-082b
4694,b765-cf69-400e-c8f8
4695,bb76-5bf9-7c9a-e096
4696,0b32-125c-d57c-a9fb
4697,1d88-121f-5fd2-6ed8
4698,93fd-6a6f-7782-77d1
4699,c4fd-cfe9-18c2-214f
4700,92e5-34ee-da79-3c25
4701,d068-9891-46a3-e999
4702,5458-220e-3046-62d2
4703,77a9-72bb-f1d8-77ff
4704,92b1-8801-0e59-845e
4705,d048-a12a-4f58-5472
4706,42dd-0aaa-7736-eea9
4707,1632-1fa8-8c28-5669
4708,ef49-c852-8727-d2dd
4709,f4b3-b8dc-89a2-0c84
4710,391c-4df9-175e-987e
4711,4f52-2d1c-8911-a996
4712,f1c6-1bc9-dda0-fc31
4713,b859-0a35-7eea-8222
4714,0b3c-fc05-1642-9a08
4715,7f04-fd94-0d22-9ee4
4716,f684-f2bb-f419-a1f1
4717,8334-8d96-8065-aa1c
4718,b927-5436-1d17-c396
4719,ece6-3b70-33f4-3b98
4720,a0e7-290b-5de1-5648
4721,3145-65d7-0fa3-5857
4722,65d2-8c35-9f57-0830
4723,e856-9caa-346e-b925
4724,d0ac-f4c5-d526-2831
4725,db62-4c2e-6a9d-8b12
4726,055f-62da-6f0f-9be5
4727,9bf8-7511-a722-e068
4728,7376-0d97-1227-bd6a
4729,49a0-acc7-6fce-867f
4730,7a75-f74f-4c98-0f01
4731,8635-6b8d-0003-dc16
4732,9d1d-a854-c8ac-a4db
4733,f2e1-4ca1-4bfd-cbce
4734,7114-deda-e0a0-d3e9
4735,a288-7e08-49cc-7661
4736,2cc1-d93b-cea8-3b51
4737,5505-0403-08c0-3571
4738,Good
4739,d11d-a195-7042-efcc
4740,a54a-a04c-71eb-ba0a
4741,d9da-e54d-cd61-36aa
4742,1d29-f8d7-5834-aa6c
4743,f8d3-af6e-2588-10ed
4744,2d20-2234-7bcb-52be
4745,a237-4e63-f4c8-5e35
4746,c13a-75d9-afb9-ad21
4747,6c20-4dbe-71da-0428
4748,982f-f6c0-b9e8-e203
4749,893f-916b-8ee1-9b98
4750,3583-4f7d-77df-e26c
4751,fd39-82bf-ca1d-2605
4752,0685-babe-a257-9fbe
4753,9ed1-18d0-0ac0-c299
4754,4695-199f-eeab-4611
4755,a67b-a673-e85b-6310
4756,3836-b248-bdff-be59
4757,c0ad-4856-2d41-4fa9
4758,73ef-3026-389a-20a2
4759,4e64-cd5b-9e82-e218
4760,d534-dac5-f81f-1e26
4761,c0ed-56a6-3f1e-b66c
4762,89d4-504e-26ea-25da
4763,f853-8175-3c98-28c5
4764,5c99-06b6-7e1e-f150
4765,49e4-dd5f-a48b-76cc
4766,1c37-9df2-350b-3c5a
4767,6029-2646-fb11-8753
4768,ddcc-3b71-b14e-97d1
4769,24c1-678f-d0a3-2af7
4770,b776-8099-262d-4b06
4771,f1ae-4d95-7b44-91f9
4772,d9ac-bf1e-2efc-8abb
4773,d0ac-a3a5-dadc-df10
4774,4a43-1f50-d613-de3e
4775,a34e-4c17-742b-c689
4776,0738-f2c4-03a7-3a8b
4777,7101-b26e-c0b0-1347
4778,bcc7-8811-5dcd-6e0f
4779,1177-e0d7-4358-0204
4780,f32e-0424-d7c1-e558
4781,adb3-8ad7-befa-74c9
4782,4e12-62f2-0830-d602
4783,0390-aada-ce88-9040
4784,a352-bde5-b854-f460
4785,6d05-237f-42f2-6589
4786,c14b-4971-7d32-d1d3
4787,fe9e-0b3d-813c-75d7
4788,ae9e-abc3-9cb3-216c
4789,742e606a-09de-48dc-8c38-e3066b5394a8
4790,3bc7-7251-4566-95f7
4791,8f3b-ed0c-5dae-f30e
4792,23bf-e586-9387-c883
4793,0439-8c06-da63-6721
4794,acae-d127-8de0-100d
4795,c4f6-ee5c-204a-6f07
4796,86c1-8ea4-6a5c-6283
4797,f64e-1b60-6e48-9b5a
4798,718f-36ed-de51-9dfb
4799,6195-e804-0ead-efb6
4800,e18f-5f8a-04fd-76f7
4801,d444-1a28-c2ef-6421
4802,3823-1fac-a50b-665f
4803,a3a9-88b4-59db-d0b9
4804,1456-98fe-3171-af46
4805,2729-44c9-6c43-99ee
4806,5a68-c204-4a35-9c42
4807,14de-6699-6b2e-a5d1
4808,2d4d-44be-d6a6-655f
4809,d57d-4cbb-11ee-2f47
4810,1cda-9709-e82c-ee90
4811,6532-8ea6-ce14-1b62
4812,c9fe-e5b5-e32d-cebc
4813,a08d-a122-dacd-1674
4814,8eef-38db-1a56-c0fa
4815,fb09-6743-01f0-4330
4816,1d2c-1a6b-4fa3-cea4
4817,2781-0c31-743d-6a09
4818,c082-b3c8-965b-c5ab
4819,0a57-0832-1b47-30d7
4820,a282-4420-bd3d-7094
4821,0626-3118-0b06-1fe0
4822,762f-5f24-90ad-ff00
4823,d723-5450-7a62-d57c
4824,4bc1-99e4-3bcc-aac0
4825,d8cd-c383-3563-057f
4826,472e-182d-7263-16c0
4827,e918-e402-e4c8-3977
4828,838c-30bf-9b24-714b
4829,7d29-0a2c-6959-b1dd
4830,fc71-7a5d-6e7b-5f5a
4831,7db0-1827-aaaa-cc30
4832,12ed-f3da-04db-3ddc
4833,f59c-9a1b-f57b-d689
4834,44e1-a4d0-f534-fb1b
4835,b08a-c1bc-23ee-1815
4836,2280-1ce3-3320-9547
4837,df9f-982c-aa68-428a
4838,80de-489f-48b2-16f4
4839,d3bf-8edc-c2a9-df49
4840,732f-cb0b-50b4-ad0d
4841,335b-df55-9aa4-74ac
4842,aa32-7fa4-4468-3d58
4843,55ad-db14-b2ff-b591
4844,c37e-1c44-bf2c-3755
4845,a280-cb5c-23dc-75f5
4846,be6c-e07f-062e-3207
4847,44f4-634f-79d8-75d7
4848,a395-cfde-0f24-1823
4849,0584-393a-7b86-9c70
4850,4ba9-2d5a-0284-2882
4851,0b18-91e7-5692-5753
4852,6152-0048-10b7-5dd7
4853,524e-2e12-7c8b-f5cb
4854,7f4b-8d9c-f5a8-1f08
4855,e1e1-8127-43cc-b6bf
4856,195d-1a9a-bd8f-5d4d
4857,e1cb-6dbd-0bf8-8d18
4858,3d03-670e-3580-8f82
4859,69e3-9034-d59c-1674
4860,1893-0c1c-dddc-e8c4
4861,757d-cd70-0857-0d35
4862,fae2-7a13-e5eb-07b7
4863,4a89-0774-ec0d-d44f
4864,02d9-ec74-0c49-8fcd
4865,0f69-e684-8421-00ae
4866,5b55-22e0-6067-9ef9
4867,9b27-4e05-92ed-e884
4868,30eb-7982-028c-4f0f
4869,9b3e-7893-591c-c45a
4870,e0c1-2f0f-8fa6-28d2
4871,d042-a628-d170-532f
4872,c003-e5f0-d0c5-e922
4873,24a0-6fbe-c3ae-d6ee
4874,737b-c59a-2215-29e1
4875,54ed-5fd9-0f44-64b7
4876,995d-01f9-c9a9-9896
4877,ffdf-9b51-2f63-0791
4878,8eef-9fa6-ffe3-c079
4879,d5a9-c02e-a6e4-392f
4880,e97b-a0ad-44fb-fbc3
4881,cd52-a711-b031-51a8
4882,5c98-332a-07bc-25e6
4883,50a5-5c13-ea54-0220
4884,5aba-6d6d-1c38-fe18
4885,6b51-f1bc-8a3b-f29a
4886,ddaf-860d-fe67-ae1e
4887,b18d-21e4-cd6b-fc65
4888,977b-ea07-b44f-bca9
4889,ca89-72df-289d-eb5a
4890,3796-e9f2-e94c-634d
4891,b7e4-dce3-2bc1-dc3e
4892,fe74-c2b4-98c2-9496
4893,c814-78ab-6951-9f93
4894,5ebe-099f-fd30-b713
4895,7e26-1fd1-3e55-4816
4896,4480-75c2-5b75-c32a
4897,619e-a5d1-b505-4f69
4898,3ee7-7f5c-c890-460e
4899,7b88-0a72-7d90-ea1d
4900,085c-28bf-bb51-79e6
4901,f3ed-dedc-2aad-109c
4902,682c-7e2c-8f66-0543
4903,2c1d-72c3-3a94-c25b
4904,4102-0f86-9ded-c9db
4905,69cc-d300-368f-169b
4906,7717-15e3-f50d-464a
4907,de3a-8c85-4074-46a8
4908,bef0-f566-d2cd-a523
4909,963a-dc3b-646b-8187
4910,9ad1-61b5-f824-eac7
4911,4c78-546e-273d-30c8
4912,5023-ad88-20d0-adfa
4913,4b08-9460-5cec-02ba
4914,6ace-d8ec-0ac5-9dd2
4915,4274-6c15-d627-27b7
4916,beb5-0b99-d9ac-b8e5
4917,d8a6-5c7b-d762-e968
4918,2530-6efd-e282-feb0
4919,f58a-4d4f-e0ae-6833
4920,98dd-55cb-7cfa-5e19
4921,fa4f-3f9e-68fa-1b79
4922,bbef-5cd8-4316-7358
4923,c275-7629-09d4-66e3
4924,c962-dbaf-be19-1b47
4925,667d-b7b6-7a2f-41ac
4926,0d05-923d-7ac4-0ae8
4927,ba77-8e71-e07b-08fe
4928,ce92-ccfe-ccdf-061f
4929,a7a2-bae8-2f22-634d
4930,9975-ef8f-39de-60bf
4931,0bb0-16b1-30de-d0e2
4932,66f7-f191-3c2b-d38e
4933,57ff-11f6-5854-80c5
4934,b5f8-afed-3d08-707b
4935,c154-63ca-6d35-92b4
4936,5c44-235c-9a3d-6182
4937,3e47-33d1-5c3d-ae35
4938,2401-2216-1d73-27d3
4939,e5ab-6c07-c15d-90f2
4940,0857-a14d-3376-70f7
4941,cafd-1d6e-a47f-022b
4942,0fb6-467a-43af-1af8
4943,5a5b-62f9-095f-8447
4944,fc75-dfcd-e46e-e318
4945,131b-dab0-cb1e-e896
4946,09ac-6563-7f9f-67ca
4947,4478-6d20-87bd-2cd1
4948,d047-b416-20a3-5fca
4949,e682-f47d-cc9c-a67c
4950,9baa-2f01-60c7-64fa
